timestamp,output[0],output[1],output[2],output[3]
11302527,1299.0,1458.0,1591.0,1420.0
11400013,1368.0,1369.0,1514.0,1430.0
11502508,1313.0,1403.0,1494.0,1443.0
11599994,1356.0,1348.0,1496.0,1382.0
11702479,1312.0,1384.0,1398.0,1465.0
11805002,1273.0,1382.0,1466.0,1413.0
11902478,1293.0,1359.0,1461.0,1420.0
12002591,1342.0,1302.0,1465.0,1424.0
12099970,1338.0,1312.0,1403.0,1458.0
12202483,1294.0,1307.0,1489.0,1355.0
12299976,1286.0,1345.0,1417.0,1397.0
12402574,1340.0,1383.0,1440.0,1444.0
12505013,1359.0,1431.0,1554.0,1440.0
12602478,1438.0,1411.0,1650.0,1375.0
12702482,1360.0,1448.0,1676.0,1407.0
12799992,1472.0,1393.0,1517.0,1461.0
12902524,1388.0,1343.0,1541.0,1375.0
12999584,1380.0,1331.0,1429.0,1468.0
13102567,1389.0,1384.0,1572.0,1383.0
13204993,1351.0,1408.0,1533.0,1453.0
13302470,1366.0,1400.0,1493.0,1483.0
13402545,1350.0,1415.0,1554.0,1436.0
13499982,1280.0,1488.0,1476.0,1508.0
13602503,1463.0,1261.0,1467.0,1476.0
13699998,1316.0,1360.0,1435.0,1498.0
13802551,1338.0,1337.0,1473.0,1451.0
13905015,1400.0,1290.0,1471.0,1428.0
14002491,1400.0,1301.0,1462.0,1435.0
14102539,1365.0,1353.0,1465.0,1448.0
14202506,1254.0,1439.0,1515.0,1422.0
14302481,1287.0,1413.0,1495.0,1481.0
14399976,1353.0,1390.0,1543.0,1440.0
14502531,1406.0,1356.0,1468.0,1495.0
14605022,1324.0,1376.0,1618.0,1400.0
14702470,1447.0,1316.0,1539.0,1420.0
14802534,1376.0,1376.0,1423.0,1548.0
14899996,1357.0,1405.0,1487.0,1470.0
15002462,1305.0,1427.0,1493.0,1488.0
15099989,1341.0,1415.0,1478.0,1482.0
15202488,1416.0,1348.0,1491.0,1461.0
15304991,1332.0,1416.0,1605.0,1363.0
15402474,1378.0,1356.0,1560.0,1421.0
15502501,1341.0,1407.0,1408.0,1549.0
15602531,1405.0,1376.0,1524.0,1389.0
15702470,1333.0,1400.0,1413.0,1540.0
15799993,1343.0,1391.0,1538.0,1414.0
15902485,1355.0,1369.0,1464.0,1481.0
16004987,1393.0,1339.0,1529.0,1399.0
16102469,1357.0,1383.0,1416.0,1502.0
16202488,1336.0,1372.0,1533.0,1414.0
16299986,1356.0,1364.0,1538.0,1389.0
16402479,1350.0,1362.0,1482.0,1453.0
16499992,1375.0,1349.0,1516.0,1407.0
16602507,1338.0,1379.0,1399.0,1537.0
16704994,1391.0,1373.0,1517.0,1388.0
16802473,1430.0,1342.0,1382.0,1542.0
16902486,1403.0,1366.0,1499.0,1429.0
17002480,1394.0,1367.0,1416.0,1518.0
17102469,1440.0,1372.0,1542.0,1384.0
17199970,1357.0,1426.0,1409.0,1553.0
17302512,1377.0,1417.0,1412.0,1541.0
17399989,1387.0,1416.0,1511.0,1441.0
17502477,1370.0,1415.0,1563.0,1407.0
17602490,1355.0,1435.0,1572.0,1393.0
17700007,1437.0,1365.0,1474.0,1475.0
17802489,1345.0,1422.0,1430.0,1531.0
17900012,1439.0,1341.0,1468.0,1471.0
18002487,1414.0,1365.0,1497.0,1444.0
18100005,1327.0,1423.0,1480.0,1489.0
18202487,1358.0,1392.0,1575.0,1394.0
18302485,1359.0,1391.0,1550.0,1412.0
18399994,1386.0,1388.0,1501.0,1437.0
18502520,1440.0,1332.0,1500.0,1440.0
18599984,1368.0,1373.0,1470.0,1482.0
18702530,1366.0,1375.0,1468.0,1444.0
18799989,1330.0,1376.0,1434.0,1484.0
18902487,1378.0,1318.0,1486.0,1397.0
19002501,1302.0,1406.0,1389.0,1479.0
19099999,1286.0,1404.0,1386.0,1506.0
19202490,1443.0,1271.0,1516.0,1385.0
19300005,1401.0,1360.0,1489.0,1400.0
19402508,1324.0,1421.0,1450.0,1472.0
19505031,1396.0,1387.0,1407.0,1503.0
19602517,1398.0,1379.0,1438.0,1500.0
19702527,1376.0,1409.0,1432.0,1503.0
19802554,1476.0,1350.0,1518.0,1400.0
19902517,1465.0,1360.0,1488.0,1474.0
20000027,1417.0,1412.0,1424.0,1563.0
20102489,1338.0,1487.0,1461.0,1534.0
20205021,1399.0,1391.0,1484.0,1530.0
20302483,1378.0,1412.0,1591.0,1391.0
20402499,1421.0,1385.0,1566.0,1390.0
20499993,1412.0,1353.0,1440.0,1521.0
20602491,1316.0,1443.0,1479.0,1468.0
20699997,1375.0,1343.0,1446.0,1453.0
20802515,1362.0,1356.0,1369.0,1469.0
20905010,1257.0,1418.0,1420.0,1444.0
21002488,1280.0,1396.0,1489.0,1375.0
21102491,1389.0,1286.0,1459.0,1431.0
21202493,1417.0,1365.0,1541.0,1364.0
21302480,1362.0,1422.0,1386.0,1565.0
21399985,1424.0,1390.0,1502.0,1468.0
21502484,1372.0,1417.0,1587.0,1425.0
21605014,1392.0,1396.0,1514.0,1484.0
21702477,1299.0,1465.0,1469.0,1512.0
21802499,1374.0,1353.0,1572.0,1371.0
21899991,1300.0,1429.0,1460.0,1469.0
22002116,1363.0,1344.0,1502.0,1448.0
22100055,1346.0,1365.0,1560.0,1383.0
22202544,1273.0,1425.0,1472.0,1484.0
22305049,1431.0,1312.0,1465.0,1465.0
22402539,1404.0,1344.0,1386.0,1559.0
22502530,1369.0,1349.0,1450.0,1525.0
22600018,1360.0,1347.0,1587.0,1382.0
22702508,1373.0,1348.0,1401.0,1541.0
22800025,1292.0,1422.0,1459.0,1507.0
22902569,1383.0,1359.0,1548.0,1412.0
23005008,1357.0,1390.0,1447.0,1508.0
23102469,1310.0,1415.0,1487.0,1491.0
23204998,1428.0,1348.0,1493.0,1466.0
23299987,1364.0,1402.0,1472.0,1497.0
23402487,1433.0,1342.0,1518.0,1433.0
23499980,1342.0,1385.0,1455.0,1498.0
23602506,1403.0,1320.0,1530.0,1410.0
23704994,1402.0,1320.0,1342.0,1567.0
23802490,1246.0,1466.0,1461.0,1456.0
23902490,1432.0,1299.0,1495.0,1418.0
23999981,1352.0,1377.0,1472.0,1457.0
24102473,1385.0,1364.0,1544.0,1371.0
24199987,1351.0,1383.0,1403.0,1542.0
24302474,1425.0,1363.0,1498.0,1421.0
24404989,1392.0,1394.0,1486.0,1464.0
24502471,1411.0,1369.0,1400.0,1565.0
24602473,1437.0,1336.0,1537.0,1425.0
24699983,1323.0,1423.0,1481.0,1479.0
24802528,1349.0,1382.0,1445.0,1513.0
24897562,1317.0,1434.0,1430.0,1505.0
25002542,1372.0,1369.0,1431.0,1515.0
25105064,1336.0,1433.0,1467.0,1451.0
25202532,1434.0,1328.0,1477.0,1447.0
25302551,1387.0,1368.0,1448.0,1487.0
25400002,1374.0,1386.0,1446.0,1483.0
25502511,1385.0,1369.0,1457.0,1482.0
25600000,1411.0,1354.0,1508.0,1423.0
25702506,1406.0,1360.0,1520.0,1410.0
25804994,1416.0,1312.0,1561.0,1407.0
25902476,1378.0,1394.0,1454.0,1479.0
26002469,1306.0,1443.0,1429.0,1527.0
26099978,1410.0,1350.0,1558.0,1388.0
26202471,1333.0,1415.0,1422.0,1535.0
26299993,1360.0,1388.0,1492.0,1466.0
26402469,1367.0,1394.0,1449.0,1496.0
26504988,1398.0,1362.0,1515.0,1432.0
26602470,1370.0,1387.0,1432.0,1533.0
26702478,1332.0,1426.0,1516.0,1448.0
26799989,1390.0,1364.0,1435.0,1526.0
26902482,1422.0,1345.0,1503.0,1410.0
26999979,1389.0,1350.0,1402.0,1540.0
27102522,1417.0,1330.0,1498.0,1434.0
27204999,1335.0,1391.0,1448.0,1506.0
27302475,1309.0,1396.0,1512.0,1456.0
27404994,1378.0,1352.0,1489.0,1445.0
27499985,1396.0,1339.0,1466.0,1462.0
27602497,1263.0,1452.0,1428.0,1520.0
27699978,1302.0,1404.0,1430.0,1527.0
27802484,1336.0,1354.0,1542.0,1431.0
27904988,1377.0,1332.0,1492.0,1469.0
28002471,1309.0,1368.0,1538.0,1458.0
28102493,1423.0,1294.0,1466.0,1504.0
28199977,1399.0,1308.0,1526.0,1452.0
28302484,1437.0,1329.0,1424.0,1503.0
28399983,1353.0,1376.0,1420.0,1547.0
28502472,1403.0,1356.0,1488.0,1449.0
28604993,1369.0,1390.0,1388.0,1548.0
28702476,1353.0,1403.0,1547.0,1390.0
28802483,1293.0,1415.0,1399.0,1488.0
28899991,1293.0,1410.0,1426.0,1467.0
29002478,1347.0,1346.0,1480.0,1422.0
29100046,1419.0,1278.0,1552.0,1347.0
29202504,1341.0,1383.0,1485.0,1386.0
29304994,1204.0,1586.0,1514.0,1271.0
29402472,1429.0,1334.0,1459.0,1301.0
29502480,1366.0,1354.0,1287.0,1390.0
29599978,1412.0,1296.0,1293.0,1197.0
29702486,1196.0,1199.0,1238.0,1108.0
29799969,1116.0,1064.0,1185.0,1140.0
29902493,1118.0,1053.0,1188.0,1145.0
30005032,1137.0,1050.0,1187.0,1130.0
30102470,1114.0,1069.0,1185.0,1136.0
30202486,1139.0,1050.0,1180.0,1136.0
30299969,1114.0,1062.0,1188.0,1140.0
30402469,1124.0,1068.0,1182.0,1130.0
30500018,1136.0,1050.0,1189.0,1128.0
30602489,1112.0,1061.0,1191.0,1140.0
30705021,1124.0,1056.0,1171.0,1145.0
30802482,1137.0,1050.0,1165.0,1125.0
30902515,1094.0,1058.0,1169.0,1137.0
30999994,1127.0,1050.0,1154.0,1110.0
31102472,1118.0,1050.0,1131.0,1122.0
31200002,1129.0,1050.0,1136.0,1087.0
31302507,1129.0,1050.0,1102.0,1102.0
31404994,1110.0,1050.0,1126.0,1077.0
31502470,1119.0,1050.0,1100.0,1076.0
