timestamp,output[0],output[1],output[2],output[3]
20599977,1197.0,1050.0,1205.0,1053.0
20702474,1193.0,1050.0,1193.0,1050.0
20799992,1183.0,1050.0,1183.0,1050.0
20902480,1174.0,1050.0,1174.0,1050.0
21000008,1164.0,1050.0,1164.0,1050.0
21102484,1155.0,1050.0,1155.0,1050.0
21200036,1145.0,1050.0,1145.0,1050.0
21300055,1136.0,1050.0,1136.0,1050.0
21402490,1126.0,1050.0,1126.0,1050.0
21499985,1117.0,1050.0,1117.0,1050.0
21602522,1107.0,1050.0,1107.0,1050.0
21700002,1098.0,1050.0,1098.0,1050.0
21802063,1088.0,1050.0,1088.0,1050.0
21900032,1079.0,1050.0,1079.0,1050.0
22000056,1069.0,1050.0,1069.0,1050.0
22102489,1060.0,1050.0,1060.0,1050.0
22200002,1050.0,1050.0,1050.0,1050.0
22302491,1050.0,1050.0,1050.0,1050.0
